Computational Materials Dataset — 5000 Entries  |  Perovskites · Double Perovskites · Halides · Hydrides · Heuslers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Material_ID,Formula,Material_Type,SG_num,Crystal_System,a_Ang,b_Ang,c_Ang,V0_Ang3,N_atoms,M_avg_amu,chi_avg,r_avg_Ang,VEC,Var_M,Tm_K,XC_functional,Ecut_eV,kpoints,Etot_eVatom,Ecoh_eVatom,B0_GPa,B0prime,NE_Fermi,Eg_eV,q_Bader,omega_D_THz,ZPE_eVatom,FC_max_eVA2,omega_ac_THz,gamma_Gruneisen,theta_D_K,alpha_1e-5K,Cv_JmolK,Cp_JmolK,S_JmolK,Fvib_eVatom,BT_GPa,Fph_eVatom,DOI number
MAT-02612,FAGeF3,Halide Perovskite,196,Cubic,5.9648,5.9648,5.9648,212.221,5,95.0448,2.6398,2.1438,9.921,2589.4953,580.401,PBE+U,500,8x8x4,-6.5749,4.2662,11.8807,3.875,12.5224,2.6404,0.6417,21.9752,0.1475,28.1158,3.3098,3.3788,1052.61,13.8077,55.757,59.5737,166.7253,-0.0331,13.8086,-0.2838,10.1000/JMaterSci.2024.HAL02612
MAT-02613,RbPbI3,Halide Perovskite,54,Orthorhombic,5.9046,6.1591,6.3303,230.214,5,189.6828,3.1718,1.8648,7.1162,2043.0385,533.0394,HSE06,700,12x12x12,-2.1856,0.6473,45.1544,6.3966,13.7963,2.0986,1.9245,12.0339,0.1101,40.961,5.4018,1.5101,576.42,12.3056,96.3631,96.8234,56.4345,-0.288,46.0863,-0.1973,10.1000/npjComputMater.2024.HAL02613
MAT-02614,KSnCl3,Halide Perovskite,110,Tetragonal,5.8458,6.1619,6.6838,240.759,5,157.5288,2.9317,1.575,9.2649,2651.8632,607.8152,SCAN,650,8x8x4,-4.8784,4.0224,45.8347,4.1787,6.0113,2.2336,1.7566,9.1989,0.2312,26.5951,4.6278,2.4508,440.63,5.4762,54.3264,55.7061,63.0311,-0.1586,43.8146,-0.1687,10.1000/SciData.2024.HAL02614
MAT-02615,KSbF3,Halide Perovskite,39,Orthorhombic,6.2962,6.4282,6.7314,272.442,5,120.3896,3.1578,2.141,9.761,3355.3457,635.5342,HSE06,500,12x12x12,-11.5363,1.4634,46.5097,4.3123,9.8363,2.4243,-0.4423,5.2299,0.0424,72.2113,5.5672,1.9372,250.51,3.4007,67.2423,70.3833,21.311,-0.2068,49.1718,-0.0628,10.1000/JMaterSci.2024.HAL02615
MAT-02616,NaTlF3,Halide Perovskite,119,Tetragonal,5.9776,6.1464,8.7055,319.846,5,151.5762,2.2945,2.1801,8.531,3429.5117,602.1812,PBE+U,500,12x12x12,-9.1998,0.6438,37.2931,3.9858,13.9282,1.4957,1.7023,2.5087,0.1602,49.1379,4.0314,1.1889,120.17,28.1025,56.8074,60.4984,172.9102,-0.0208,33.3863,-0.2501,10.1000/JPhysChemC.2024.HAL02616
MAT-02617,NaSbI3,Halide Perovskite,204,Cubic,6.1678,6.1678,6.1678,234.634,5,149.3815,3.0744,1.8369,9.299,2689.0482,530.481,PBE,600,6x6x4,-5.637,0.8326,25.181,4.4369,10.284,1.798,-1.1417,14.4309,0.1256,9.8845,1.0733,2.4222,691.24,16.0765,74.8654,78.0244,108.5837,-0.1748,23.3647,-0.3844,10.1000/ChemMater.2024.HAL02617
MAT-02618,MAInI3,Halide Perovskite,214,Cubic,5.8547,5.8547,5.8547,200.685,5,149.3691,2.6115,1.5316,8.3045,4787.8539,412.8284,PBE+U,650,6x6x6,-4.2213,2.1307,35.4069,6.4533,5.7199,2.9667,1.0072,17.722,0.1719,44.7263,5.574,2.6341,848.88,22.262,75.3592,78.7578,183.9205,-0.0395,30.8331,-0.0174,10.1000/ChemMater.2024.HAL02618
MAT-02619,NaBiI3,Halide Perovskite,76,Tetragonal,6.3559,6.2935,8.1292,325.175,5,126.6491,2.4026,1.7653,9.8475,3311.8208,395.3369,LDA,800,12x12x12,-5.667,2.0845,44.7165,5.3559,12.337,2.9719,-0.8312,14.5894,0.0681,46.4278,5.3157,2.9892,698.83,15.2036,93.7369,98.3025,167.039,-0.139,41.6106,-0.1462,10.1000/SciData.2024.HAL02619
MAT-02620,KGeCl3,Halide Perovskite,212,Cubic,6.2942,6.2942,6.2942,249.357,5,139.3557,3.1537,1.5679,9.5626,4595.9229,676.8916,PBEsol,600,10x10x10,-8.5475,1.5883,20.605,4.4407,2.8975,3.2419,-0.8446,2.7084,0.1913,27.6606,5.083,2.6751,129.73,20.2982,93.7657,97.3926,130.8643,-0.2616,15.8175,-0.1172,10.1000/JAlloyComp.2024.HAL02620
MAT-02621,FABiI3,Halide Perovskite,206,Cubic,6.4072,6.4072,6.4072,263.03,5,151.8558,3.187,2.1216,9.8165,3869.4595,878.1423,SCAN,500,6x6x4,-11.5421,6.0309,33.4411,4.6844,1.9065,2.581,1.3494,9.6594,0.1451,79.7344,5.4116,0.8675,462.69,2.1423,62.1715,62.5204,21.1299,-0.2068,29.0084,-0.0658,10.1000/PhysRevB.2024.HAL02621
MAT-02622,RbSbCl3,Halide Perovskite,89,Tetragonal,6.0611,6.1799,8.6559,324.224,5,119.7252,2.2517,1.688,9.9291,1680.1941,710.4992,PBE,650,6x6x6,-4.3778,1.5821,33.0711,3.7377,9.7648,2.6831,-0.4563,22.1115,0.1513,18.8289,2.6362,2.4121,1059.14,27.9881,44.3644,44.7569,144.1488,-0.1386,35.6125,-0.2044,10.1000/ChemMater.2024.HAL02622
MAT-02623,MATlI3,Halide Perovskite,118,Tetragonal,6.0791,6.1302,8.8416,329.492,5,126.7801,2.4497,1.6753,7.0426,1688.9393,784.2791,PBE+U,400,8x8x4,-7.6277,4.5801,47.0823,3.8715,1.8344,3.3053,-0.7493,15.8924,0.1167,18.7224,4.5924,3.2613,761.25,16.7631,56.5809,58.4204,22.2251,-0.2287,45.3839,-0.2228,10.1000/PhysRevB.2024.HAL02623
MAT-02624,LiTlBr3,Halide Perovskite,223,Cubic,6.4455,6.4455,6.4455,267.775,5,116.0689,2.2383,1.7247,7.6425,2617.3584,748.5819,HSE06,650,4x4x4,-4.3152,2.8585,10.1982,3.5585,14.8689,2.8904,1.9952,10.2248,0.1769,52.832,7.8908,1.2902,489.77,6.7872,70.3037,70.7719,167.7623,-0.2379,12.8686,-0.3401,10.1000/JMaterSci.2024.HAL02624
MAT-02625,KSnF3,Halide Perovskite,101,Tetragonal,6.3182,5.7803,6.3644,232.435,5,85.8215,2.7234,1.6159,8.0904,4532.8514,490.3579,PBEsol,800,8x8x4,-10.4112,4.8738,43.4829,4.8357,14.0471,1.5783,-0.5711,13.1899,0.2158,53.6711,2.0364,0.991,631.8,17.051,61.1993,62.3512,162.3457,-0.2315,48.2035,-0.1225,10.1000/JMaterSci.2024.HAL02625
MAT-02626,CsInCl3,Halide Perovskite,48,Orthorhombic,6.224,6.3551,6.0229,238.231,5,123.3009,3.0135,2.1451,7.574,4573.2966,523.9037,PBE+U,800,4x4x4,-9.7769,1.3159,53.765,4.9182,9.5319,2.8006,0.7714,17.6363,0.2313,13.5966,7.7266,1.2341,844.78,28.0127,78.2709,82.3465,177.4192,-0.2673,55.4037,-0.2651,10.1000/JChemPhys.2024.HAL02626
MAT-02627,LiPbCl3,Halide Perovskite,203,Cubic,6.0662,6.0662,6.0662,223.229,5,143.1346,2.6384,1.9919,8.8318,1753.1096,517.2707,SCAN,600,4x4x4,-7.4008,1.9261,45.6995,5.9965,4.118,3.181,2.1165,12.1163,0.1724,21.6904,1.6497,1.44,580.37,16.9396,71.9093,74.3691,161.7119,-0.256,50.0709,-0.166,10.1000/JPhysChemC.2024.HAL02627
MAT-02628,CsSbBr3,Halide Perovskite,21,Orthorhombic,6.0325,6.2473,7.5472,284.43,5,176.974,2.201,1.9369,9.191,4883.6681,354.4013,PBE,500,8x8x4,-8.072,3.0536,28.1485,4.5095,8.1709,2.6297,-0.5244,21.5474,0.2122,11.994,1.0645,1.9275,1032.12,20.2231,64.1317,65.2471,119.1452,-0.2941,24.802,-0.291,10.1000/SciData.2024.HAL02628
MAT-02629,RbTlF3,Halide Perovskite,92,Tetragonal,6.3116,6.4524,6.43,261.862,5,100.2128,2.0746,1.8995,7.2559,4107.858,706.0675,SCAN,800,8x8x8,-6.4913,2.332,24.7302,4.7939,1.7918,2.8361,-0.7161,3.8948,0.1624,65.3037,7.8458,2.6508,186.56,25.836,41.088,45.1191,60.7252,-0.1393,23.5039,-0.1319,10.1000/JMaterSci.2024.HAL02629
MAT-02630,CsSnF3,Halide Perovskite,198,Cubic,6.2104,6.2104,6.2104,239.529,5,173.3444,2.1237,2.1253,7.9424,1086.5191,537.0361,SCAN,650,8x8x8,-10.1156,4.9391,42.8381,6.2265,9.0508,1.2764,1.1573,11.8355,0.0404,37.2868,3.576,1.8423,566.92,18.9293,56.1193,60.6754,156.2962,-0.0933,46.8864,-0.213,10.1000/SciData.2024.HAL02630
MAT-02631,NaPbI3,Halide Perovskite,213,Cubic,6.4433,6.4433,6.4433,267.501,5,129.7424,2.2036,2.0537,9.4025,2526.0521,680.4658,LDA,400,6x6x6,-4.3568,2.592,11.4346,6.2914,2.5149,3.1935,1.0755,19.4579,0.0533,70.6412,3.5373,0.883,932.03,19.8754,10.4117,15.1061,112.2938,-0.0455,13.1122,-0.0341,10.1000/npjComputMater.2024.HAL02631
MAT-02632,RbInF3,Halide Perovskite,220,Cubic,6.1793,6.1793,6.1793,235.949,5,119.0563,1.9125,1.6776,9.7166,4930.1398,322.1365,PBE,520,6x6x4,-6.8459,3.2524,20.1535,6.4445,5.6321,1.7905,0.8713,20.2989,0.0235,64.283,5.6962,3.2542,972.32,28.9364,60.9907,64.6875,197.6102,-0.0554,20.9709,-0.3428,10.1000/SciData.2024.HAL02632
MAT-02633,MASnF3,Halide Perovskite,92,Tetragonal,6.0599,6.5767,6.2916,250.746,5,186.4261,2.6832,2.0668,8.2065,2088.1947,881.739,HSE06,400,6x6x6,-2.728,3.3485,44.2688,3.7465,4.1012,2.5561,0.9934,19.5484,0.1364,53.1091,5.6116,0.9128,936.37,14.5273,88.9378,89.3302,141.4487,-0.1401,46.4614,-0.0524,10.1000/JMaterSci.2024.HAL02633
MAT-02634,FAInF3,Halide Perovskite,31,Orthorhombic,6.4218,6.5227,7.5144,314.759,5,101.3697,2.806,2.0275,7.4462,3911.4554,744.6376,PBEsol,520,6x6x6,-2.9777,1.5703,52.8106,4.0275,1.8428,2.4471,2.1805,5.7842,0.143,11.9616,4.9367,1.9424,277.06,7.3745,71.2505,73.6515,108.04,-0.0194,50.9584,-0.0129,10.1000/ChemMater.2024.HAL02634
MAT-02635,CsInI3,Halide Perovskite,37,Orthorhombic,6.3871,5.8608,7.2319,270.715,5,117.7282,2.8232,1.6861,7.8387,3891.9087,765.3378,PBE+U,520,8x8x4,-4.5623,4.0463,34.8048,6.0723,10.7542,2.89,0.9523,16.2352,0.0874,49.3747,7.8132,3.355,777.67,4.0622,45.4389,46.6526,159.009,-0.1376,38.6762,-0.3499,10.1000/ActaMater.2024.HAL02635
MAT-02636,CsGeCl3,Halide Perovskite,106,Tetragonal,6.2348,6.1846,8.0508,310.437,5,177.961,2.9829,1.5001,9.5637,4917.728,759.7586,PBE,700,8x8x8,-11.0136,6.4344,24.8392,4.7432,13.5869,1.6517,1.5793,10.154,0.0796,39.1544,3.0094,2.3031,486.38,1.3733,66.0837,70.5324,60.4849,-0.2003,28.9606,-0.1283,10.1000/ActaMater.2024.HAL02636
MAT-02637,NaBiBr3,Halide Perovskite,47,Orthorhombic,5.8095,6.1106,6.4246,228.07,5,108.2774,2.8746,1.5612,7.9962,1467.4026,761.2203,PBE+U,500,8x8x8,-10.6426,5.946,34.1057,6.1049,11.9401,2.0932,1.8263,24.8991,0.144,70.0978,7.075,2.0958,1192.67,5.7108,61.1048,65.051,140.8198,-0.092,30.9871,-0.3593,10.1000/JMaterSci.2024.HAL02637
MAT-02638,NaPbI3,Halide Perovskite,112,Tetragonal,6.0151,6.242,6.7512,253.482,5,103.0967,3.1795,2.0289,8.0797,1315.9179,390.3329,PBEsol,600,6x6x4,-11.7613,5.3446,20.5462,4.2813,12.9796,2.1126,2.264,13.1288,0.0781,53.1061,7.6167,2.8321,628.87,5.0353,84.1194,86.9789,102.3579,-0.2472,20.9434,-0.1119,10.1000/ChemMater.2024.HAL02638
MAT-02639,CsInBr3,Halide Perovskite,74,Orthorhombic,6.0648,6.653,6.5932,266.03,5,82.5907,2.51,1.6196,8.926,2620.3958,546.6327,PBEsol,600,10x10x10,-9.2529,3.1862,16.0552,5.7927,13.3274,2.2461,-0.4147,5.616,0.1041,32.6335,3.9004,2.4527,269.01,12.9762,32.8593,33.3566,164.6442,-0.0857,19.6098,-0.3262,10.1000/JAlloyComp.2024.HAL02639
MAT-02640,MAPbBr3,Halide Perovskite,54,Orthorhombic,6.395,6.6035,8.9588,378.325,5,84.5988,2.2847,2.1773,8.616,4032.0844,485.3938,HSE06,800,6x6x4,-4.0365,1.3961,29.1652,4.8801,13.3632,2.2285,1.9571,20.7367,0.0443,48.5234,2.9184,3.4223,993.29,17.5395,91.1064,92.0888,168.8451,-0.1797,29.0194,-0.0792,10.1000/ActaMater.2024.HAL02640
MAT-02641,MAPbCl3,Halide Perovskite,213,Cubic,5.9394,5.9394,5.9394,209.521,5,99.5521,1.8724,1.8779,9.0954,4699.2118,761.0704,PBEsol,650,4x4x4,-7.4331,3.123,35.4187,5.9175,5.6686,2.6225,-0.2425,22.5316,0.2205,60.2439,5.4096,1.7825,1079.26,23.1059,80.6931,83.2684,89.8259,-0.2656,36.2078,-0.1969,10.1000/ActaMater.2024.HAL02641
MAT-02642,NaGeCl3,Halide Perovskite,221,Cubic,6.246,6.246,6.246,243.672,5,81.6123,2.6744,2.0757,8.7667,2698.0272,897.4345,PBE,400,4x4x4,-9.7792,1.6639,49.899,6.2707,13.9467,2.612,-0.9868,24.1632,0.1877,27.431,2.1345,2.559,1157.42,3.3744,73.9556,78.0842,111.6185,-0.0606,51.6448,-0.1744,10.1000/ChemMater.2024.HAL02642
MAT-02643,LiBiCl3,Halide Perovskite,73,Orthorhombic,6.0987,6.3524,9.4102,364.564,5,94.1384,2.0362,1.9641,9.9537,2898.2678,537.6181,PBEsol,520,12x12x12,-8.7114,3.0318,23.9419,5.058,1.2835,3.4089,0.1103,15.4017,0.0484,39.5847,2.8047,1.1011,737.74,27.5224,42.2173,44.7325,114.4556,-0.2519,24.6068,-0.3041,10.1000/npjComputMater.2024.HAL02643
MAT-02644,MATlCl3,Halide Perovskite,218,Cubic,6.2235,6.2235,6.2235,241.048,5,94.0786,2.9088,2.1044,9.9412,4561.0807,698.5052,PBE,400,6x6x6,-11.2093,5.5398,14.3661,5.7946,3.7268,1.5326,-0.554,4.2219,0.2435,23.8363,6.8578,2.866,202.23,24.1631,66.5752,67.7197,59.6513,-0.0293,14.9005,-0.1384,10.1000/SciData.2024.HAL02644
MAT-02645,FAPbBr3,Halide Perovskite,102,Tetragonal,6.1713,6.0425,8.4658,315.69,5,183.1401,2.1273,1.6138,7.1977,4593.2925,712.3755,PBE,520,6x6x6,-8.0138,0.8438,12.7174,5.5668,5.4649,2.8345,2.4228,18.5799,0.0528,18.6597,1.4142,1.4737,889.98,29.1497,98.6831,100.1889,63.9569,-0.2256,12.7759,-0.2121,10.1000/JChemPhys.2024.HAL02645
MAT-02646,MASnF3,Halide Perovskite,227,Cubic,6.1139,6.1139,6.1139,228.536,5,89.552,2.1617,1.8179,7.6469,3423.1048,392.391,PBE,520,6x6x4,-6.0837,5.9743,47.9481,4.3651,0.6495,2.0261,0.5251,7.0888,0.0483,6.3356,4.8993,1.8429,339.55,10.0376,44.3288,48.1683,61.7843,-0.1522,52.888,-0.3805,10.1000/npjComputMater.2024.HAL02646
MAT-02647,LiGeF3,Halide Perovskite,228,Cubic,6.2604,6.2604,6.2604,245.361,5,161.9363,2.3918,2.065,9.0142,3791.5646,377.6465,PBE+U,500,12x12x12,-11.2032,3.0471,18.3665,3.7961,0.5057,2.4589,2.3845,22.1687,0.0628,16.2415,3.073,1.1041,1061.88,10.4985,73.482,74.7552,160.1498,-0.0324,13.7468,-0.1892,10.1000/JMaterSci.2024.HAL02647
MAT-02648,NaSnI3,Halide Perovskite,42,Orthorhombic,5.8535,6.2511,6.1303,224.313,5,139.6729,2.3978,2.1704,7.5451,1255.3977,343.8253,PBE+U,800,4x4x4,-2.2665,4.0745,39.3136,5.4559,9.4232,1.5212,-0.7986,23.7254,0.2481,16.7113,2.3663,2.3397,1136.45,27.6126,62.2888,64.2372,88.3895,-0.184,43.6206,-0.0993,10.1000/ActaMater.2024.HAL02648
MAT-02649,MABiCl3,Halide Perovskite,64,Orthorhombic,6.3604,5.7432,7.0833,258.746,5,174.0275,1.966,1.6831,9.4686,3145.8025,626.4522,SCAN,800,12x12x12,-3.3496,1.5895,14.6341,5.08,9.0904,1.8789,0.408,20.7105,0.0212,32.1915,5.7516,0.9302,992.03,27.6676,44.1004,47.1166,21.703,-0.1436,11.6992,-0.269,10.1000/PhysRevB.2024.HAL02649
MAT-02650,FASnBr3,Halide Perovskite,50,Orthorhombic,6.4565,6.4179,8.2612,342.321,5,198.6492,2.0503,1.5426,9.3057,896.8929,767.5185,LDA,650,12x12x12,-5.5967,3.4647,21.346,4.0681,12.1856,2.3641,-0.3431,7.6353,0.18,36.4684,3.0774,2.3121,365.73,19.9554,21.1958,25.6828,87.0261,-0.2433,17.6402,-0.0493,10.1000/JChemPhys.2024.HAL02650
MAT-02651,NaGeCl3,Halide Perovskite,89,Tetragonal,5.8445,6.4087,6.0714,227.408,5,185.4529,3.0746,1.6871,7.1864,964.6793,874.8335,SCAN,500,8x8x4,-7.1963,5.3128,57.6273,6.3458,4.1413,2.6751,-1.1413,8.4576,0.146,57.1587,7.8176,2.9188,405.12,3.0809,92.8513,97.0916,58.732,-0.0412,54.899,-0.1954,10.1000/JMaterSci.2024.HAL02651
MAT-02652,FAInF3,Halide Perovskite,226,Cubic,6.3383,6.3383,6.3383,254.635,5,91.4934,2.7903,1.8624,8.5289,3398.771,345.4205,PBE,600,8x8x8,-10.4837,3.1953,18.8299,5.3005,2.4404,1.4927,1.4796,21.5185,0.0422,17.6215,3.2699,2.574,1030.74,3.0202,41.2571,46.2122,113.6378,-0.2497,19.946,-0.261,10.1000/ComputMaterSci.2024.HAL02652
MAT-02653,CsInF3,Halide Perovskite,51,Orthorhombic,6.4228,6.6506,6.8235,291.469,5,190.2644,2.8861,1.6089,9.4786,1546.6688,305.8208,PBE,800,4x4x4,-2.7835,3.1573,27.3069,5.3313,11.3145,2.9892,1.8776,6.0809,0.0669,71.5878,2.6897,2.5206,291.28,2.5913,70.0988,71.1112,163.6066,-0.0848,28.1871,-0.3413,10.1000/ActaMater.2024.HAL02653
MAT-02654,NaTlCl3,Halide Perovskite,65,Orthorhombic,5.9856,5.7422,7.1026,244.12,5,125.6802,2.4513,2.1977,9.1759,2450.2903,807.4061,PBE,500,8x8x8,-11.363,4.9112,28.1219,4.107,3.9095,2.0429,-0.1149,20.9045,0.2179,46.3187,7.4419,1.9535,1001.33,18.3436,93.6319,96.2863,102.9742,-0.2916,31.9272,-0.3263,10.1000/ComputMaterSci.2024.HAL02654
MAT-02655,FASbI3,Halide Perovskite,47,Orthorhombic,6.1199,6.4941,7.7943,309.771,5,173.7181,2.9714,2.0987,7.2387,1667.5439,845.6849,PBEsol,650,10x10x10,-6.7095,6.1219,45.3329,4.2662,12.1906,1.8044,0.1386,7.5296,0.1329,45.5694,1.3267,1.3189,360.67,27.3226,69.9135,73.4638,83.7136,-0.1435,40.7182,-0.3441,10.1000/JChemPhys.2024.HAL02655
MAT-02656,LiInCl3,Halide Perovskite,30,Orthorhombic,6.4829,5.9096,7.7181,295.691,5,191.6479,2.7147,1.6163,8.3479,2743.3027,585.3391,SCAN,500,6x6x6,-4.3421,2.6913,37.7846,5.5877,6.7093,3.1353,1.5696,18.9152,0.0983,31.7329,6.6721,2.4134,906.04,18.6678,96.2697,97.464,113.9539,-0.2432,35.1805,-0.1625,10.1000/ActaMater.2024.HAL02656
MAT-02657,KTlF3,Halide Perovskite,76,Tetragonal,5.8806,5.8491,6.8521,235.686,5,140.9689,3.1427,1.9766,8.9599,2353.337,353.5972,LDA,400,6x6x6,-4.6101,2.6787,11.9448,4.9289,8.041,3.0298,-0.5175,17.3667,0.0842,15.9434,3.2,3.0542,831.86,12.7799,96.7127,96.9949,23.3011,-0.0401,8.8657,-0.3156,10.1000/PhysRevB.2024.HAL02657
MAT-02658,FAPbI3,Halide Perovskite,99,Tetragonal,6.3473,5.8808,8.15,304.217,5,85.3674,3.0263,1.8996,8.3471,2324.7556,487.5539,PBE+U,800,6x6x4,-8.9487,1.926,58.7582,4.8736,4.2326,1.8075,-0.4139,8.1037,0.0517,71.516,1.8814,0.8591,388.17,23.4393,50.6395,52.4749,115.9466,-0.1385,57.6071,-0.0679,10.1000/ActaMater.2024.HAL02658
MAT-02659,CsSnBr3,Halide Perovskite,92,Tetragonal,6.39,6.0654,6.7774,262.678,5,138.3769,2.0187,1.6976,8.1495,2407.8985,407.6506,LDA,520,8x8x4,-5.8833,5.3136,40.6905,3.7315,2.7749,2.3718,0.2479,13.1048,0.0673,27.4513,1.6955,2.2654,627.72,14.5763,71.9144,75.1039,68.7601,-0.0795,37.2088,-0.1541,10.1000/JAlloyComp.2024.HAL02659
MAT-02660,CsGeI3,Halide Perovskite,70,Orthorhombic,6.234,5.9354,6.6838,247.309,5,92.8101,2.6685,1.7548,9.9961,3466.7598,305.9402,PBEsol,800,8x8x4,-5.7345,6.0057,10.7103,5.7348,4.3474,2.0598,-0.7851,22.1798,0.0474,58.2381,2.3326,1.6143,1062.41,1.8788,25.2911,25.5837,113.6884,-0.1695,11.0345,-0.3745,10.1000/ComputMaterSci.2024.HAL02660
MAT-02661,CsSbI3,Halide Perovskite,57,Orthorhombic,6.3643,5.8242,8.9116,330.326,5,118.6531,2.4215,1.9568,8.8162,3176.3974,540.0905,LDA,600,10x10x10,-10.3792,4.8966,13.2765,5.5168,5.3837,2.3036,1.6695,20.5417,0.1413,78.4886,2.4991,1.5958,983.95,0.7751,23.4873,27.5953,133.2656,-0.2449,15.0494,-0.3362,10.1000/JAlloyComp.2024.HAL02661
MAT-02662,CsGeCl3,Halide Perovskite,196,Cubic,6.0847,6.0847,6.0847,225.277,5,199.7683,2.2428,1.9755,7.0182,2057.9486,483.3687,PBE,700,6x6x4,-8.7789,1.4782,18.5228,4.9293,4.4435,3.1273,-0.7874,11.9252,0.1288,28.1785,7.7513,1.1931,571.22,21.5594,57.4608,59.4458,141.343,-0.2554,22.8237,-0.0751,10.1000/JChemPhys.2024.HAL02662
MAT-02663,LiSbCl3,Halide Perovskite,208,Cubic,6.3208,6.3208,6.3208,252.532,5,194.9931,3.117,1.6414,9.6597,4123.2232,560.2646,PBEsol,520,8x8x8,-6.8198,3.0469,38.1039,5.3673,12.4413,2.422,2.3131,17.3182,0.2377,77.1894,5.3776,1.5645,829.54,15.7985,91.3721,92.0945,153.6443,-0.0256,40.2813,-0.0302,10.1000/ComputMaterSci.2024.HAL02663
MAT-02664,NaSbI3,Halide Perovskite,225,Cubic,6.3056,6.3056,6.3056,250.714,5,198.3645,3.1453,1.9393,8.8002,4566.8371,762.212,SCAN,650,8x8x8,-11.2944,6.2313,45.6977,4.7751,1.8002,2.5751,0.0154,13.8207,0.2492,50.0023,0.8398,0.995,662.01,12.5327,87.7875,89.6525,197.1955,-0.2959,46.1709,-0.0191,10.1000/JPhysChemC.2024.HAL02664
MAT-02665,LiSnBr3,Halide Perovskite,134,Tetragonal,6.1384,6.2078,7.118,271.238,5,176.0315,3.1024,1.799,9.7385,1386.3781,704.944,PBE,650,6x6x4,-5.8295,3.7604,15.2976,5.2019,11.1947,1.9072,0.4028,10.7615,0.1905,59.26,4.4522,2.4737,515.48,15.5036,66.3425,68.4003,166.4953,-0.095,17.4273,-0.0174,10.1000/SciData.2024.HAL02665
MAT-02666,MASnF3,Halide Perovskite,127,Tetragonal,6.1531,6.6505,7.3874,302.301,5,189.1863,2.5924,1.8991,9.6235,4808.7392,419.7391,PBEsol,500,6x6x6,-8.4179,1.329,48.8551,4.1926,5.5535,1.4987,1.5919,3.6956,0.1365,6.3147,5.7399,3.401,177.02,11.027,93.0697,97.5049,82.6869,-0.2396,47.1564,-0.0429,10.1000/JMaterSci.2024.HAL02666
MAT-02667,CsBiCl3,Halide Perovskite,206,Cubic,6.0979,6.0979,6.0979,226.747,5,139.8012,2.005,1.6597,9.7787,4640.2086,477.8163,LDA,400,8x8x8,-7.7824,4.7828,44.3352,6.1857,11.7303,2.8104,0.7024,16.6109,0.2127,61.2303,7.5427,3.067,795.66,2.1897,74.4902,75.2463,170.0732,-0.271,42.2113,-0.2773,10.1000/ComputMaterSci.2024.HAL02667
MAT-02668,RbBiI3,Halide Perovskite,229,Cubic,6.453,6.453,6.453,268.711,5,198.5791,2.5543,1.8654,8.6209,3488.5029,341.3075,PBE+U,400,4x4x4,-9.6527,4.1559,40.5921,6.2021,11.6425,1.8819,0.6346,8.4143,0.1147,11.4456,1.588,3.4962,403.04,27.5458,65.5789,68.7618,70.5119,-0.1865,37.6429,-0.0294,10.1000/ComputMaterSci.2024.HAL02668
MAT-02669,KBiF3,Halide Perovskite,219,Cubic,6.3706,6.3706,6.3706,258.548,5,115.244,2.3076,1.5077,7.8036,1914.3212,392.2071,PBEsol,400,10x10x10,-6.3935,3.0038,11.158,4.701,2.6828,3.3054,1.6726,9.4545,0.1774,28.6879,7.3136,1.414,452.87,25.0514,76.9171,81.2806,197.6142,-0.1324,13.4573,-0.1775,10.1000/PhysRevB.2024.HAL02669
MAT-02670,RbSbF3,Halide Perovskite,96,Tetragonal,6.426,6.3169,8.9616,363.773,5,111.7503,1.863,1.5692,8.9578,4308.5372,445.3276,PBE,500,8x8x4,-5.4108,1.8829,36.2649,4.1663,11.8035,2.5576,-1.306,17.9617,0.0365,12.7378,2.3215,1.7219,860.37,29.61,51.0758,53.2778,158.7513,-0.2218,37.2348,-0.1271,10.1000/PhysRevB.2024.HAL02670
MAT-02671,CsSbCl3,Halide Perovskite,220,Cubic,6.3993,6.3993,6.3993,262.058,5,94.6876,2.7168,1.5033,8.4904,2314.6836,788.8357,HSE06,700,6x6x6,-10.3046,2.3607,44.5754,4.3629,3.3132,2.8726,0.1851,11.7794,0.1005,64.5565,5.6793,2.9463,564.23,24.3435,29.8635,34.6001,137.0878,-0.0685,48.8589,-0.0821,10.1000/JPhysChemC.2024.HAL02671
MAT-02672,FAGeBr3,Halide Perovskite,78,Tetragonal,6.1917,6.1799,7.9178,302.967,5,184.937,1.8926,1.7709,7.8529,2675.3633,661.293,PBE,520,10x10x10,-7.6842,2.2419,10.4246,5.7087,4.4793,2.9767,-0.5634,5.976,0.1357,8.9072,5.7329,3.1875,286.25,6.2795,54.5536,58.9668,173.4487,-0.0732,7.2905,-0.2296,10.1000/JChemPhys.2024.HAL02672
MAT-02673,FAGeI3,Halide Perovskite,201,Cubic,6.4883,6.4883,6.4883,273.145,5,109.0464,1.9867,1.7892,7.4535,2777.2707,671.4905,HSE06,500,6x6x6,-7.396,5.2446,22.6395,5.9529,0.5896,2.1087,-1.3201,23.0972,0.0724,35.474,1.3432,1.7032,1106.36,22.9556,14.769,17.066,130.8416,-0.2169,25.8516,-0.3986,10.1000/JMaterSci.2024.HAL02673
